run,round,reference_scheme,scheme,abs_diff
1,5,no_signature,ML-DSA-65,0.0013000000000000789
1,6,no_signature,ML-DSA-65,0.0028000000000000247
1,7,no_signature,ML-DSA-65,0.017199999999999993
1,8,no_signature,ML-DSA-65,0.00029999999999996696
1,9,no_signature,ML-DSA-65,0.000300000000000078
1,10,no_signature,ML-DSA-65,0.006700000000000039
1,11,no_signature,ML-DSA-65,0.0020999999999999908
1,12,no_signature,ML-DSA-65,0.0006999999999999229
1,13,no_signature,ML-DSA-65,0.0041999999999999815
1,14,no_signature,ML-DSA-65,0.006199999999999983
1,15,no_signature,ML-DSA-65,0.000300000000000078
1,16,no_signature,ML-DSA-65,0.005099999999999993
1,17,no_signature,ML-DSA-65,0.005900000000000016
1,18,no_signature,ML-DSA-65,0.0032999999999999696
1,19,no_signature,ML-DSA-65,0.0025999999999999357
1,20,no_signature,ML-DSA-65,0.0039000000000000146
1,21,no_signature,ML-DSA-65,0.0045999999999999375
1,22,no_signature,ML-DSA-65,0.0030000000000000027
1,23,no_signature,ML-DSA-65,0.0015000000000000568
1,24,no_signature,ML-DSA-65,0.0036000000000000476
1,25,no_signature,ML-DSA-65,0.0007999999999999119
1,26,no_signature,ML-DSA-65,0.0007000000000000339
1,27,no_signature,ML-DSA-65,0.005499999999999949
1,28,no_signature,ML-DSA-65,0.0
1,29,no_signature,ML-DSA-65,0.00039999999999995595
1,30,no_signature,ML-DSA-65,0.0047000000000000375
2,0,no_signature,ML-DSA-65,0.0
2,1,no_signature,ML-DSA-65,0.0
2,2,no_signature,ML-DSA-65,0.031200000000000006
2,3,no_signature,ML-DSA-65,0.0036000000000000476
2,4,no_signature,ML-DSA-65,0.015100000000000002
2,5,no_signature,ML-DSA-65,0.01650000000000007
2,6,no_signature,ML-DSA-65,0.009600000000000053
2,7,no_signature,ML-DSA-65,0.0042000000000000925
2,8,no_signature,ML-DSA-65,0.0015999999999999348
2,9,no_signature,ML-DSA-65,0.0010999999999999899
2,10,no_signature,ML-DSA-65,0.006199999999999983
2,11,no_signature,ML-DSA-65,0.0029000000000000137
2,12,no_signature,ML-DSA-65,0.0026000000000000467
2,13,no_signature,ML-DSA-65,0.0031999999999999806
2,14,no_signature,ML-DSA-65,0.0035000000000000586
