run,round,reference_scheme,scheme,max_abs_diff
2,23,no_signature,RSA-2048,0.010159638204489896
2,23,no_signature,SPHINCS+-SHA2-128s-simple,0.0228642202830448
2,24,no_signature,ECDSA-256,0.014654958439163701
2,24,no_signature,Falcon-padded-512,0.030631530080764302
2,24,no_signature,ML-DSA-44,0.026874220982110564
2,24,no_signature,ML-DSA-65,0.018955332670396563
2,24,no_signature,ML-DSA-87,0.03522058668733835
2,24,no_signature,RSA-2048,0.020031984896955513
2,24,no_signature,SPHINCS+-SHA2-128s-simple,0.03580293008319718
2,25,no_signature,ECDSA-256,0.012021200606426863
2,25,no_signature,Falcon-padded-512,0.013189398217202497
2,25,no_signature,ML-DSA-44,0.017307086078563183
2,25,no_signature,ML-DSA-65,0.016508734389282687
2,25,no_signature,ML-DSA-87,0.00868104802319608
2,25,no_signature,RSA-2048,0.0193278194366458
2,25,no_signature,SPHINCS+-SHA2-128s-simple,0.021940056878787806
2,26,no_signature,ECDSA-256,0.020294762570589486
2,26,no_signature,Falcon-padded-512,0.018939815235499757
2,26,no_signature,ML-DSA-44,0.013894378485830472
2,26,no_signature,ML-DSA-65,0.0136281077068644
2,26,no_signature,ML-DSA-87,0.01040572178558985
2,26,no_signature,RSA-2048,0.0232542209392681
2,26,no_signature,SPHINCS+-SHA2-128s-simple,0.016637266844142018
2,27,no_signature,ECDSA-256,0.01647050753414342
2,27,no_signature,Falcon-padded-512,0.0078044900701890185
2,27,no_signature,ML-DSA-44,0.01820739875205407
2,27,no_signature,ML-DSA-65,0.021780172874704684
2,27,no_signature,ML-DSA-87,0.011482744827307156
2,27,no_signature,RSA-2048,0.02490655953933396
2,27,no_signature,SPHINCS+-SHA2-128s-simple,0.011772053655439263
2,28,no_signature,ECDSA-256,0.0054995510667658065
2,28,no_signature,Falcon-padded-512,0.01060873220567582
2,28,no_signature,ML-DSA-44,0.01731091417735242
2,28,no_signature,ML-DSA-65,0.01251620206663523
2,28,no_signature,ML-DSA-87,0.0170711574468988
2,28,no_signature,RSA-2048,0.00898488154396787
2,28,no_signature,SPHINCS+-SHA2-128s-simple,0.013646543906710107
2,29,no_signature,ECDSA-256,0.024890564272727705
2,29,no_signature,Falcon-padded-512,0.007357232806722125
2,29,no_signature,ML-DSA-44,0.01791805134730612
2,29,no_signature,ML-DSA-65,0.015599593404121093
2,29,no_signature,ML-DSA-87,0.023538902981397214
2,29,no_signature,RSA-2048,0.012568775769739693
2,29,no_signature,SPHINCS+-SHA2-128s-simple,0.007949401564991299
2,30,no_signature,ECDSA-256,0.005459557599075626
2,30,no_signature,Falcon-padded-512,0.007702685781559693
2,30,no_signature,ML-DSA-44,0.004868430034339288
2,30,no_signature,ML-DSA-65,0.012604263443023678
2,30,no_signature,ML-DSA-87,0.006709971710460838
2,30,no_signature,RSA-2048,0.011351141382377694
2,30,no_signature,SPHINCS+-SHA2-128s-simple,0.01700160468831069
3,1,no_signature,ECDSA-256,0.0
3,1,no_signature,Falcon-padded-512,0.0
3,1,no_signature,ML-DSA-44,0.0
3,1,no_signature,ML-DSA-65,0.0
3,1,no_signature,ML-DSA-87,0.0
3,1,no_signature,RSA-2048,0.0
3,1,no_signature,SPHINCS+-SHA2-128s-simple,0.0
3,2,no_signature,ECDSA-256,0.007892728613588584
3,2,no_signature,Falcon-padded-512,0.0037522415002693155
3,2,no_signature,ML-DSA-44,0.015077351000362338
3,2,no_signature,ML-DSA-65,0.012324809266355485
3,2,no_signature,ML-DSA-87,0.01358270226195235
3,2,no_signature,RSA-2048,0.007978774869023209
3,2,no_signature,SPHINCS+-SHA2-128s-simple,0.007978774869023209
3,3,no_signature,ECDSA-256,0.011747620547541526
3,3,no_signature,Falcon-padded-512,0.006918351299846304
3,3,no_signature,ML-DSA-44,0.008582082419349879
3,3,no_signature,ML-DSA-65,0.009471264319678596
3,3,no_signature,ML-DSA-87,0.005946623250699279
3,3,no_signature,RSA-2048,0.008250730296674336
3,3,no_signature,SPHINCS+-SHA2-128s-simple,0.014077728548750779
3,4,no_signature,ECDSA-256,0.004873430005277735
3,4,no_signature,Falcon-padded-512,0.0064808156924507365
3,4,no_signature,ML-DSA-44,0.004108352592578024
3,4,no_signature,ML-DSA-65,0.015383259366495539
3,4,no_signature,ML-DSA-87,0.008232278945728089
3,4,no_signature,RSA-2048,0.005212271937166113
3,4,no_signature,SPHINCS+-SHA2-128s-simple,0.008702851332033967
3,5,no_signature,ECDSA-256,0.008702248239669474
3,5,no_signature,Falcon-padded-512,0.01147779679526928
3,5,no_signature,ML-DSA-44,0.016040116072462807
3,5,no_signature,ML-DSA-65,0.01949582998744992
3,5,no_signature,ML-DSA-87,0.015468008221148022
3,5,no_signature,RSA-2048,0.01687629497089338
3,5,no_signature,SPHINCS+-SHA2-128s-simple,0.009656844809413423
3,6,no_signature,ECDSA-256,0.01935784009317998
3,6,no_signature,Falcon-padded-512,0.007233096483035606
3,6,no_signature,ML-DSA-44,0.007877501626365024
3,6,no_signature,ML-DSA-65,0.010168301221280762
3,6,no_signature,ML-DSA-87,0.01104205903915556
3,6,no_signature,RSA-2048,0.020841306390853465
3,6,no_signature,SPHINCS+-SHA2-128s-simple,0.00986091797344213
3,7,no_signature,ECDSA-256,0.009603362875624466
3,7,no_signature,Falcon-padded-512,0.0036370241032621653
3,7,no_signature,ML-DSA-44,0.01621422923791893
3,7,no_signature,ML-DSA-65,0.008683245212506074
3,7,no_signature,ML-DSA-87,0.007779800949005322
3,7,no_signature,RSA-2048,0.012318598862273156
3,7,no_signature,SPHINCS+-SHA2-128s-simple,0.01110156904013393
3,8,no_signature,ECDSA-256,0.013980392926036367
3,8,no_signature,Falcon-padded-512,0.010576252548839427
3,8,no_signature,ML-DSA-44,0.012110038782460975
3,8,no_signature,ML-DSA-65,0.006186157179335794
3,8,no_signature,ML-DSA-87,0.011917446653682995
3,8,no_signature,RSA-2048,0.02007350592186663
3,8,no_signature,SPHINCS+-SHA2-128s-simple,0.010606162654706264
3,9,no_signature,ECDSA-256,0.013509239251621175
3,9,no_signature,Falcon-padded-512,0.012961421435633391
3,9,no_signature,ML-DSA-44,0.014873391999223329
3,9,no_signature,ML-DSA-65,0.01003500752555675
3,9,no_signature,ML-DSA-87,0.011378283793933797
3,9,no_signature,RSA-2048,0.01131878674220732
3,9,no_signature,SPHINCS+-SHA2-128s-simple,0.010582366880898308
3,10,no_signature,ECDSA-256,0.007030993033521948
3,10,no_signature,Falcon-padded-512,0.013859921988968682
3,10,no_signature,ML-DSA-44,0.020717454080383613
3,10,no_signature,ML-DSA-65,0.019211478221911604
3,10,no_signature,ML-DSA-87,0.002176582956085582
3,10,no_signature,RSA-2048,0.008502317265199788
3,10,no_signature,SPHINCS+-SHA2-128s-simple,0.02443992805937989
3,11,no_signature,ECDSA-256,0.01058683570581509
3,11,no_signature,Falcon-padded-512,0.011333392355769578
3,11,no_signature,ML-DSA-44,0.01070375035936455
3,11,no_signature,ML-DSA-65,0.004659635285599983
3,11,no_signature,ML-DSA-87,0.00851865584096212
